"COUNTY","FullAddress","Month","Date","Year","Longitude","Latitude"
"LAUREL ","376  BYBLE ROAD  , LONDON , KY","9","14","2010",-84.0768722,37.062164
"LAUREL ","961  NAZARETH HILL ROAD  , LONDON , KY","9","14","2010",-84.0835433,37.139656
"LAUREL ","200  BERT REAMS ROAD  , LONDON , KY","9","15","2010",-84.0383552,37.1240593
"LAUREL ","413  LEWISTON RD  , LONDON , KY","10","19","2014",-84.1113363,37.1413132
"LAWRENCE ","270 CAINS CREEK RD , BLAINE , KY","7","27","2004",-82.890024,38.0645085
"LEE ","1182 SOUTH HIGHWAY 11, BEATTYVILLE , KY","7","10","2010",-83.6972791,37.639049
"LESLIE ","141  HENRY FORK , BEAR BRANCH , KY","6","28","2012",-83.5077875,37.1540453
"LESLIE ","100 TURKEY FOOT RD , HYDEN , KY","12","15","2004",-83.5094761,37.1609246
"LESLIE ","13315 SOUTH US 421 , STINNETT , KY","3","28","2006",-83.3936964,37.0773771
"LESLIE ","159 STINNETT GAP ROAD , STINNETT , KY","6","29","2007",-83.3962455,37.0979266
"LESLIE ","1146  GRASSY BRANCH ROAD, STINNETT , KY","6","7","2013",-83.4126685,37.060605
"LESLIE ","330  GLADY BRANCH RD/GLAYDS BR RD, STINNETT , KY","1","14","2014",-83.3954609,37.0903687
"LESLIE ","21  BETH LANE  , WOOTON , KY","1","21","2013",-85.8420094,37.509637
"LETCHER ","42 WREN DR , ERMINE , KY","1","8","2005",-82.79952,37.1505082
"LETCHER ","116  MOSQUITO DRIVE, MCROBERTS , KY","10","8","2013",-82.6734376,37.207294
"LETCHER ","581  OLD GARNER ROAD  , WHITESBURG , KY","1","20","2014",-82.8268265,37.1184318
"LETCHER ","58  OLD GARNER MOUNTAIN ROAD, WHITESBURG , KY","3","27","2014",-82.8268265,37.1184318
"LEWIS ","HC 73 3334 , VANCEBURG , KY","3","23","2005",-83.3187952,38.599243
"LINCOLN ","1695 PINE GROVE RD , CRAB ORCHARD , KY","10","19","2004",-84.5810977,37.4409324
"LINCOLN ","8035 CRAB ORCHARD RD , CRAB ORCHARD , KY","5","4","2005",-84.3444533,37.352681
"LINCOLN ","550 HARNESS RIDGE , CRAB ORCHARD , KY","6","23","2006",-84.5253962,37.3685597
"LINCOLN ","740 FLAT WOODS SCHOOL ROAD , CRAB ORCHARD , KY","11","8","2006",-84.5184438,37.3488182
"LINCOLN ","107214  DANVILLE ROAD , CRAB ORCHARD , KY","4","25","2015",-84.6174219,37.519791
"LINCOLN ","1600 WILLIAM WHITLEY RD , STANFORD , KY","4","30","2005",-84.5461936,37.4675742
"LINCOLN ","1600 WILLIAM WHITNEY RD , STANFORD , KY","5","1","2005",-84.6618876,37.5311901
"LINCOLN ","114 STAR AVENUE , STANFORD , KY","6","6","2005",-84.6510846,37.532489
"LINCOLN ","199  LOGAN AVE AVENUE  , STANFORD , KY","2","2","2013",-84.6582548,37.5313052
"LIVINGSTON ","331 GOLDEN MEADOW DR , LEDBETTER , KY","1","24","2005",-88.5119457,37.0421449
"LOGAN ","1288 RIVER RD , AUBURN , KY","8","19","2004",-86.6824619,36.9786615
"LOGAN ","3274 DENNIS CORNITH RD , AUBURN , KY","11","9","2004",-86.7882169,36.8308938
"LOGAN ","1087 RIVER RD , AUBURN , KY","11","30","2004",-86.6825486,36.9791964
"LOGAN ","413 MONTGOMERY ROAD , AUBURN , KY","11","21","2006",-86.7445055,36.8336733
"LOGAN ","2098 HOLLAND RD , LEWISBURG , KY","1","15","2005",-87.0542958,36.9049549
"LOGAN ","189 INDUSTRIAL E DR , LEWISBURG , KY","1","19","2005",-86.9514586,36.9914621
"LOGAN ","201 DUNMORE DEERLICK ROAD , LEWISBURG , KY","7","1","2007",-87.0347637,37.0163074
"LOGAN ","107 BUMPAW ROAD , LEWISBURG , KY","2","20","2008",-87.0521454,36.9346055
"LOGAN ","STUART SMOTHERMAN RD 1305 , RUSSELLVILLE , KY","9","9","2004",-86.9268457,36.8762331
"LOGAN ","207 EAST LINCOLN STREET , RUSSELLVILLE , KY","2","14","2007",-86.8714033,36.8521331
"LOGAN ","9175 FRANKLIN ROAD , RUSSELLVILLE , KY","9","24","2007",-86.7977787,36.7894782
"LOGAN ","1064  BUCKSVILLE ROAD  , RUSSELLVILLE , KY","5","6","2013",-86.7023668,36.9925961
"LOGAN ","  EMERSON BYPASS RD/KY-3233, RUSSELLVILLE , KY","1","9","2014",-86.9111719,36.8350216
"LYON ","904 PARKERSVILLE ROAD , EDDYVILLE , KY","11","22","2008",-88.0125864,36.988041
"MADISON ","192 GLADES RD 60 , BEREA , KY","3","29","2004",-84.2788399,37.5856697
"MADISON ","168 SHAWNEE DR , BEREA , KY","4","29","2004",-84.3507579,37.5611281
"MADISON ","136 MAPLES ST 6 , BEREA , KY","12","13","2004",-84.3033939,37.5712312
"MADISON ","116 POPLAR STREET , BEREA , KY","3","5","2007",-84.2840697,37.5697335
"MADISON ","103 HERITAGE SQUARE STREET , BEREA , KY","5","31","2007",-84.2975237,37.5730369
"MADISON ","328 KINDRED LANE , BEREA , KY","11","29","2007",-84.2679478,37.5326346
"MADISON ","201 BAUGH STREET , BEREA , KY","12","23","2007",-84.2867905,37.5912887
"MADISON ","250 OLD WALLACETON ROAD , BEREA , KY","2","19","2008",-84.3929497,37.5436391
"MADISON ","586 OWSLEY FORK ROAD , BEREA , KY","5","17","2008",-84.1810301,37.5480217
"MADISON ","5019 APPALACIAN COURT , BEREA , KY","5","18","2008",-84.3110274,37.5477523
"MADISON ","3011 SCAFFOLD CANE ROAD , BEREA , KY","9","8","2008",-84.2725003,37.5334664
"MADISON ","100  MORNING VIEW ROAD 3 , BEREA , KY","8","26","2011",-84.3078449,37.5689126
"MADISON ","1710  RED LICK ROAD , BEREA , KY","10","10","2011",-84.1116819,37.5973706
"MADISON ","598  RICHMOND ROAD  , BEREA , KY","8","22","2012",-84.2836126,37.5913625
"MADISON ","328  KINDRED LN LANE  , BEREA , KY","12","15","2013",-84.2679478,37.5326346
"MADISON ","103  BOWMAN ROAD 27 , BEREA , KY","1","20","2014",-84.2636953,37.5655565
"MADISON ","231  OWSLEY FORK ROAD  , BEREA , KY","1","26","2014",-84.2002898,37.5542673
"MADISON ","511  BALLARD DRIVE 11 , RICH POND , KY","9","13","2011",-84.2700179,37.8393332
"MADISON ","633 BIGHILL AVE C24 , RICHMOND , KY","1","12","2004",-84.2778303,37.7381051
"MADISON ","535 MAHAFFY DR C-10 , RICHMOND , KY","9","22","2004",-84.3086473,37.7386733
"MADISON ","264 GREENS CROSSING , RICHMOND , KY","3","3","2005",-84.2126115,37.7452502
"MADISON ","312 KRISTEN DR 1 , RICHMOND , KY","5","17","2005",-84.2722891,37.7412656
"MADISON ","409 FLINT RD , RICHMOND , KY","8","4","2005",-74.1207117,40.5632729
"MADISON ","135 MEADOWLARK DRIVE , RICHMOND , KY","5","8","2006",-84.310068,37.739335
"MADISON ","418  BIG HILL AVENUE 16 , RICHMOND , KY","5","17","2010",-84.2829579,37.7389017
"MADISON ","416  2ND STREET 4 , RICHMOND , KY","1","20","2011",-84.2925848,37.7514873
"MADISON ","125-1  BOGGS LANE  , RICHMOND , KY","3","4","2011",-84.2817429,37.7386121
"MADISON ","117  ESTONIA DRIVE  , RICHMOND , KY","3","11","2011",-84.2002958,37.7409307
"MADISON ","407  LASSITER DRIVE  , RICHMOND , KY","5","6","2011",-84.2793333,37.7480861
"MADISON ","513  BELLARD, RICHMOND , KY","7","13","2012",-84.3009766,37.7562793
"MADISON ","230 NORTH MADISON STREETS 5 , RICHMOND , KY","7","27","2012",-84.2919812,37.7487173
"MADISON ","353  FOURTH STREET  , RICHMOND , KY","10","9","2012",-84.295784,37.7522209
"MADISON ","511  BALLARD DRIVE 1 , RICHMOND , KY","10","12","2012",-84.3007756,37.756288
"MADISON ","519  BALLARD DRIVE 7 , RICHMOND , KY","10","26","2012",-84.2982121,37.7576399
"MADISON ","513  BALLARD DRIVE 6 , RICHMOND , KY","1","7","2013",-84.3009766,37.7562793
"MADISON ","414  TURPIN DRIVE 4 , RICHMOND , KY","4","2","2013",-84.2984746,37.7567868
"MADISON ","974  VILLA DRIVE 1 , RICHMOND , KY","6","7","2013",-84.2661605,37.7356046
"MADISON ","2702  LANCASTER ROAD  , RICHMOND , KY","6","27","2013",-84.338328,37.6854903
"MADISON ","415  TURPIN DRIVE 3 , RICHMOND , KY","1","15","2014",-84.2983408,37.7569302
"MADISON ","426  SMITH VILLAGEBOX #B , RICHMOND , KY","7","9","2014",-103.081713,42.3206309
"MADISON ","2918  LEXINGTON ROAD , RICHMOND , KY","8","6","2015",-84.3259631,37.827277
"MADISON ","409 FLINT ROAD , WACO , KY","4","18","2005",-84.1209825,37.7559972
"MADISON ","409 FLINT RD , WACO , KY","8","5","2005",-84.1209825,37.7559972
"MARSHALL ","2318 MURRAY HWY , BENTON , KY","10","21","2005",-88.3237987,36.7891309
"MARSHALL ","18 PIN OAK DRIVE , BENTON , KY","4","13","2006",-88.1844598,36.8528383
"MARSHALL ","1308 POPLAR STREET , BENTON , KY","4","4","2007",-88.3498782,36.8558278
"MARSHALL ","322 HALE SPRINGS ROAD , BENTON , KY","5","29","2007",-88.4558657,36.7744152
"MARSHALL ","588 BENTON-BRIENSBURG ROAD , BENTON , KY","7","1","2007",-88.3277997,36.8757169
"MARSHALL ","34 HALIFAX LANE , BENTON , KY","11","15","2007",-88.350315,36.8572781
"MARSHALL ","1503 OAK STREET , BENTON , KY","6","26","2008",-88.35496,36.8526591
"MARSHALL ","10  ETHERIDGE LANE  , BENTON , KY","8","12","2013",-88.3056263,36.861388
"MARSHALL ","525  GREENHILL DRIVE , BENTON , KY","12","18","2014",-88.361099,36.8590177
"MARSHALL ","123  CROOKED OAK LOOP , BENTON , KY","3","19","2015",-88.2560984,36.8652333
"MARSHALL ","5460  U.S. HWY 641 S , BENTON , KY","4","21","2015",-88.3256681,36.7851654
"MARSHALL ","700  CRABAPPLE DRIVE  , CALVERT CITY , KY","6","23","2010",-88.3466981,37.0205992
"MARSHALL ","726 BEAL ROAD , HARDIN , KY","11","13","2006",-88.1812181,36.7792571
"MARSHALL ","726 BEAL ROAD , HARDIN , KY","11","14","2006",-88.1812181,36.7792571
"MCCRACKEN ","1825 POWERS RD , PADUCAH , KY","4","1","2004",-88.4981718,36.9645733
"MCCRACKEN ","1240 STARR HILL RD , PADUCAH , KY","7","31","2004",-88.6408997,37.0284752
"MCCRACKEN ","410 LANE W RD , PADUCAH , KY","12","8","2004",-88.6196308,37.0383197
"MCCRACKEN ","1460 POWERS RD , PADUCAH , KY","1","7","2005",-88.5046827,36.969426
"MCCRACKEN ","5038 EPPERSON RD , PADUCAH , KY","10","22","2005",-88.5348673,37.0277144
"MCCRACKEN ","2229 LONE OAK ROAD , PADUCAH , KY","11","14","2008",-88.6555268,37.0463113
"MCCRACKEN ","421  HAYES AVE AVENUE  , PADUCAH , KY","1","20","2014",-88.5842567,37.0618372
"MCCRACKEN ","1325  JEFFERSON STREET , PADUCAH , KY","10","1","2014",-88.6131657,37.0820725
"MCCREARY ","1629 SAWYER CHURCH RD , SAWYER , KY","1","11","2005",-84.3243111,36.9122226
"MCCREARY ","117 SOUTH SADIE LANE L , STRUNK , KY","4","17","2010",-84.4468182,36.6253589
"MCCREARY ","25 KIDD SCHOOL ROAD , WHITLEY CITY , KY","4","24","2008",-84.4745889,36.7210159
"MCLEAN ","2325 FOREST KING RD , LIVERMORE , KY","2","9","2006",-87.0716608,37.5346877
"MCLEAN ","601  CHERRY STREET  , RUMSEY , KY","6","27","2012",-87.2677175,37.5559677
"MCLEAN ","132  RANKIN AVENUE  , RUMSEY , KY","9","5","2012",-87.2580538,37.5319906
"MEADE ","935 WILLARDS LN , BRANDENBURG , KY","10","26","2005",-86.1100589,37.94629
"MEADE ","6200 CHRISTIAN CHURCH ROAD , BRANDENBURG , KY","5","2","2006",-86.1468906,37.9854945
"MEADE ","3765 HAYSVILLE ROAD , BRANDENBURG , KY","10","18","2007",-86.2010525,37.9291072
"MEADE ","90 COUNTRY LANE , GUSTON , KY","10","19","2007",-86.217335,37.9118519
"MEADE ","599  MCCRARY RD ROAD  , GUSTON , KY","12","17","2013",-86.1622456,37.8899564
"MEADE ","170  WOODLAND ROAD LOT 38 , GUSTON , KY","1","14","2014",-86.2219159,37.8928444
"MEADE ","115 SHUMATE ST , MULDRAUGH , KY","12","22","2004",-85.9935924,37.9415856
"MEADE ","2265 RHODELIA RD , PAYNEVILLE , KY","2","5","2005",-86.3227119,38.0010307
"MEADE ","2770 JARBO SINKS RD , RHODELIA , KY","4","1","2004",-86.3789831,38.0269037
"MEADE ","2495 JARBO SINKS ROAD , RHODELIA , KY","8","26","2008",-86.3775635,38.0270395
"MEADE ","105 REMINGTON RD , VINE GROVE , KY","1","16","2004",-86.019843,37.8611053
"MEADE ","6861  FLAHERTY ROAD  , VINE GROVE , KY","4","7","2010",-86.011296,37.8197858
"MEADE ","85  SNYDER LANE  , VINE GROVE , KY","7","11","2011",-86.0502603,37.8895671
"MERCER ","704 PORKEWAY AVE , HARRODSBURG , KY","3","21","2005",-84.8595876,37.7578092
"MERCER ","219 CURRY AVENUE , HARRODSBURG , KY","9","6","2006",-84.8461043,37.7613749
"MERCER ","430  BONDVILLE ROAD  , SALVISA , KY","7","16","2010",-84.8711061,37.9192199
"MERCER ","340  CLAY LICK, SALVISA , KY","8","6","2010",-84.8428128,37.9434447
"METCALFE ","230 PAUL JONES E RD 230 , CENTER , KY","1","15","2006",-85.693025,37.142278
"METCALFE ","934 SOCIETY HILL ROAD , EDMONTON , KY","11","27","2004",-85.5704429,36.9908968
"METCALFE ","840  SOCIETY HILL ROAD  , EDMONTON , KY","4","9","2010",-85.5699603,36.9920359
"METCALFE ","875  RUSSELL SMITH ROAD  , EDMONTON , KY","5","15","2010",-85.593221,36.931861
"METCALFE ","206 NORTH 1ST STREET , EDMONTON , KY","6","15","2012",-85.6139549,36.9825792
"MITCHELL ","36  APPALOOSA TRAIL , ARTEMUS , KY","9","15","2015",-83.8467442,36.8371417
"MONROE ","10570 FOUNTAIN RUN RD , FOUNTAIN RUN , KY","5","7","2004",-85.8890535,36.7111507
"MONROE ","1843  CELSOR ROAD , FOUNTAIN RUN , KY","6","18","2015",-85.9932722,36.7061775
"MONROE ","867  WITT MARSH ROAD  , GAMALIEL , KY","4","22","2010",-85.8656519,36.650708
"MONROE ","871 POPULAR SCHOOL RD , MOUNT HERMON , KY","6","5","2004",-85.8401038,36.8328991
"MONROE ","2345 HARLANS CROSSROADS , TOMPKINSVILLE , KY","1","30","2004",-85.6991935,36.6497993
"MONROE ","1005 SUGAR CREEK ROAD , TOMPKINSVILLE , KY","4","23","2004",-85.8151082,36.7084213
"MONROE ","1655 CENTER POINT ROAD , TOMPKINSVILLE , KY","5","24","2004",-85.6632874,36.7138519
"MONROE ","2810 GAMALIEL ROAD , TOMPKINSVILLE , KY","8","28","2004",-85.7298854,36.6717896
"MONROE ","4388 CENTER POINT ROAD , TOMPKINSVILLE , KY","8","29","2004",-85.6227897,36.7132475
"MONROE ","1512 VERNON S RD , TOMPKINSVILLE , KY","4","20","2005",-85.6126914,36.6572604
"MONROE ","TOM FORD RD , TOMPKINSVILLE , KY","5","7","2005",-85.6593539,36.7439509
"MONROE ","2936 SAND LICK RD , TOMPKINSVILLE , KY","5","25","2005",-85.7564914,36.7731534
"MONROE ","683 E. TURNER W RD , TOMPKINSVILLE , KY","8","30","2005",-85.7879749,36.724123
"MONROE ","1298 OLD MULKEY ROAD , TOMPKINSVILLE , KY","1","10","2006",-85.7150731,36.6407738
"MONROE ","3015 RADIO STATION RD & HWY 1049 E , TOMPKINSVILLE , KY","2","20","2006",-85.6462472,36.7433513
"MONROE ","438 NORTH MT GILEAD ROAD , TOMPKINSVILLE , KY","10","11","2007",-85.7035919,36.7463263
"MONROE ","100/63 SOUTH GAMALIEL, TOMPKINSVILLE , KY","4","5","2010",-85.7499483,36.6463947
"MUHLENBERG ","1521  MAGNOLIA AVENUE  , BOWLING GREEN , KY","8","6","2012",-86.445236,36.9795296
"MUHLENBERG ","7961 ST ROUTE HWY 70 HWY , BREMEN , KY","11","19","2004",-87.292525,37.2991698
"MUHLENBERG ","1514 US 431 SOUTH , BROWDER , KY","5","28","2006",-87.0369476,37.2012636
"MUHLENBERG ","102 CENTRAL ST , CENTRAL CITY , KY","1","19","2004",-87.1531679,37.24479
"MUHLENBERG ","220 MCCORNELL DR , CENTRAL CITY , KY","9","10","2004",-87.0998105,37.2800111
"MUHLENBERG ","565 HWY 181 N , CENTRAL CITY , KY","4","24","2005",-87.2117695,37.265387
"MUHLENBERG ","907 HWY 602 , CENTRAL CITY , KY","2","11","2007",-87.1249652,37.3130671
"MUHLENBERG ","915  RIVER ROAD  , CENTRAL CITY , KY","7","23","2012",-87.1224193,37.3082134
"MUHLENBERG ","101 WOOTEN LN , DRAKESBORO , KY","12","6","2004",-87.0488847,37.2175425
"MUHLENBERG ","106 PINE STREET , DUNMOR , KY","6","25","2007",-86.9959536,37.0766672
"MUHLENBERG ","1645 HENRY OATS RD , GRAHAM , KY","10","23","2004",-87.3408289,37.2507529
"MUHLENBERG ","4585 STATE ROUTE 171 , GREENVILLE , KY","3","8","2004",-87.202736,37.1524672
"NELSON ","3625 NEW SHEPARDSVILLE ROAD , BARDSTOWN , KY","4","3","2006",-85.5133117,37.8553611
"NELSON ","138 CALDWELL AVENUE , BARDSTOWN , KY","10","29","2007",-85.4519959,37.8295927
"NELSON ","176 CALDWELL AVENUE , BARDSTOWN , KY","12","18","2007",-85.4499441,37.8328876
"NELSON ","90 OLD BLOOMFIELD PIKE A , BARDSTOWN , KY","12","29","2008",-85.4608439,37.8090999
"NELSON ","308 WEST HARDIN STREET  , BARDSTOWN , KY","6","27","2010",-85.5752878,37.8129497
"NELSON ","216  STINSON DRIVE  , BARDSTOWN , KY","11","19","2012",-85.4942344,37.8143713
"NELSON ","113 SOUTH 1ST STREET  , BARDSTOWN , KY","8","4","2013",-85.463503,37.8083623
"NELSON ","1116 TIMBER TRAILS , BOSTON , KY","7","29","2005",-85.6417253,37.7921351
"NELSON ","1140 TIMBER TRAIL , BOSTON , KY","6","11","2007",-85.6417253,37.7921351
"NELSON ","180 EAST SAWMILL ROAD , BOSTON , KY","12","18","2008",-85.6595562,37.7749298
"NELSON ","400  THOMPSON HILL ROAD  , COXS CREEK , KY","4","10","2009",-85.5111486,37.9465547
"OHIO ","511 SANDEFUR CROSSING RD , BEAVER DAM , KY","2","3","2004",-86.8073779,37.4105283
"OHIO ","587 MINE FORK RD , BEAVER DAM , KY","6","8","2004",-86.8940053,37.3904597
"OHIO ","711 ST RT 1245 , BEAVER DAM , KY","6","14","2005",-86.8758256,37.4019918
"OHIO ","202 NORTH LAFAYETTE STREET , BEAVER DAM , KY","12","8","2007",-86.8787808,37.403392
"OHIO ","1455  SCOTTOWN ROAD  , BEAVER DAM , KY","1","16","2014",-86.9660249,37.323213
"OHIO ","101 VALLEY LN A-3 , CENTERTOWN , KY","6","7","2004",-86.9896634,37.3969876
"OHIO ","6955  US 231 SOUTH, CROMWELL , KY","1","14","2014",-86.7855672,37.3387359
"OHIO ","368 EAST MAIN STREET  , FORDSVILLE , KY","1","19","2014",-86.7119682,37.6331368
"OHIO ","548 PARK RIDGE RD , HARTFORD , KY","7","27","2004",-86.8957641,37.5271128
"OHIO ","375 ADABURG TOWER LN , HARTFORD , KY","6","25","2005",-86.8567645,37.5897265
"OHIO ","130 MAPLE LEAF DRIVE , HARTFORD , KY","3","2","2007",-86.9091596,37.4511591
"OHIO ","1962 SHULTZ ROAD , HARTFORD , KY","5","19","2008",-86.7416427,37.5620243
"OHIO ","512  BARNES STREET , HAWESVILLE , KY","10","20","2014",-86.754988,37.9000554
"OHIO ","2887 DOGWALK E RD , HORSE BRANCH , KY","2","25","2005",-86.6268263,37.4056058
"OHIO ","2603 NEW BAYMUS RD , OLATON , KY","7","2","2004",-86.6915535,37.5273649
"OHIO ","994 UNCLE PEN LN , ROSINE , KY","6","30","2004",-86.735627,37.4453034
"OLDHAM ","5305 OLD HERRING PL , CRESTWOOD , KY","5","3","2005",-85.4737517,38.3460939
"OLDHAM ","2315 CREEKSIDE CIRCLE , CRESTWOOD , KY","7","31","2008",-85.4005257,38.3550263
"OLDHAM ","230 YAGER AVE , LA GRANGE , KY","1","6","2006",-85.3814169,38.4032652
"OLDHAM ","701 WEST MADISON STREET  , LA GRANGE , KY","6","27","2010",-85.390578,38.4067245
"OWEN ","630 EAGLE CREEK RD , WORTHVILLE , KY","1","21","2006",-85.0594269,38.6070898
"OWSLEY ","3326 SUGAR CAMP RD , BOONEVILLE , KY","1","6","2005",-83.6462059,37.4675027
"OWSLEY ","HWY 1503/ ISLAND CITY , BOONEVILLE , KY","7","19","2006",-83.6749145,37.4761991
"OWSLEY ","88 HWY 1717 HIGHWAY 200A , BOONEVILLE , KY","2","9","2008",-83.5996089,37.4837122
"PENDLETON ","83 VICTORY LN , CALIFORNIA , KY","4","24","2005",-84.3322473,38.8307519
"PENDLETON ","36 BONNIE LN , DEMOSSVILLE , KY","6","10","2005",-84.4209524,38.802835
"PENDLETON ","783 FISHING CREEK , FALMOUTH , KY","2","7","2008",-84.4133425,38.6608522
"PENDLETON ","825  KENNEDY RIDGE ROAD  , FALMOUTH , KY","4","17","2010",-84.3537846,38.6938095
"PERRY ","815  HWY 550 , DWARF , KY","3","20","2015",-83.1651668,37.3028506
"PERRY ","515  MULBERRY , HAZARD , KY","2","5","2015",-83.178094,37.2410069
"PERRY ","3000  LOST CREEK , HAZARD , KY","6","11","2015",-83.2354118,37.3711256
"PIKE ","25  LEFT FORK OF DRY FORK , ELKHORN CITY , KY","4","11","2015",-82.4323282,37.3262208
"PIKE ","111  MARTIN BRANCH , HELLIER , KY","3","30","2015",-82.4712631,37.2876074
"PIKE ","63 MOSSY BOTTOM LANE , PIKEVILLE , KY","6","13","2006",-82.578732,37.5296685
"POWELL ","1455 BUSH CREEK , CLAY CITY , KY","4","12","2004",-83.963513,37.9066992
"POWELL ","72 SKYVIEW , CLAY CITY , KY","4","6","2005",-83.9819414,37.8776283
"POWELL ","1250 JONES ROAD , CLAY CITY , KY","6","19","2007",-83.9660561,37.8715343
"POWELL ","400 DANIELS BRANCH ROAD , CLAY CITY , KY","3","3","2008",-83.9185323,37.8592479
"POWELL ","9750  WINCHESTER ROAD , CLAY CITY , KY","6","9","2015",-83.9768757,37.9120734
"POWELL ","15357  CAMPTON ROAD  , STANTON , KY","8","9","2011",-83.7035666,37.7982329
"PULASKI ","347  SUNSET DRIVE  , BRONSTON , KY","8","11","2010",-84.6573607,36.9748601
"PULASKI ","655 DIXON SMITH ROAD , EUBANK , KY","3","5","2008",-84.6493772,37.2183727
"PULASKI ","431 POPLAR ESTATES RD , SCIENCE HILL , KY","2","3","2004",-84.6591092,37.1471278
"PULASKI ","220 SOMERSET E , SOMERSET , KY","4","25","2004",-84.5940239,37.1074465
"PULASKI ","425 BOGLE ST , SOMERSET , KY","7","16","2004",-84.623012,37.0871289
"PULASKI ","1531 RUSH BRANCH E RD , SOMERSET , KY","8","27","2004",-84.5771915,37.0765163
"PULASKI ","138 GRIFFIN AVE , SOMERSET , KY","11","12","2004",-84.604763,37.0798071
"PULASKI ","400 MOUNT VERNON W , SOMERSET , KY","11","23","2004",-84.6012457,37.0935131
"PULASKI ","2456 PUMP HOUSE RD , SOMERSET , KY","5","4","2005",-84.5657514,37.1264462
"PULASKI ","RAYMOND TODD ROAD , SOMERSET , KY","8","4","2006",-84.534269,37.331019
"PULASKI ","185 DAYLTON LANE , SOMERSET , KY","1","17","2007",-84.6751634,37.0156445
"PULASKI ","145 OAKHILL ROAD , SOMERSET , KY","3","19","2007",-84.6175306,37.0755665
"PULASKI ","52 KEVINS WAY , SOMERSET , KY","3","25","2007",-84.6895725,36.9958484
"PULASKI ","10 CROMER DRIVE , SOMERSET , KY","11","29","2007",-84.6358424,37.0625967
"PULASKI ","25 RACEWAY MOBILE HOME PARK , SOMERSET , KY","3","6","2008",-84.6041084,37.0920222
"PULASKI ","75 MARK STREET , SOMERSET , KY","4","15","2008",-84.6895015,37.0069899
"PULASKI ","1587 HACKER ROAD , SOMERSET , KY","6","11","2008",-84.6574572,37.0959051
"PULASKI ","1334 HACKER ROAD , SOMERSET , KY","9","10","2008",-84.6574572,37.0959051
"PULASKI ","231 MARK SHOPVILLE ROAD , SOMERSET , KY","11","14","2008",-84.4900557,37.1597063
"PULASKI ","52  KATIES WAY  , SOMERSET , KY","4","5","2010",-84.6803231,37.0154437
"PULASKI ","105  RING GOLD ROAD  , SOMERSET , KY","7","5","2010",-84.6283677,37.0915575
"PULASKI ","136 EAST OAK STREET  , SOMERSET , KY","7","24","2010",-84.6053658,37.0952436
"PULASKI ","107  DECK DRIVE A , SOMERSET , KY","7","25","2010",-84.6356524,37.0683944
"PULASKI ","110  ABBOTT ROAD  , SOMERSET , KY","8","11","2010",-84.6262892,37.1378653
"PULASKI ","11445 SOUTH SOUTH US 127, SOMERSET , KY","9","12","2012",-84.6298344,39.8231187
"PULASKI ","55  CRISP COURT , WILLIAMSBURG , KY","9","4","2015",-84.1502469,36.7466762
"ROCKCASTLE ","212  MILL STREET  , BEREA , KY","4","4","2013",-84.2958074,37.5736524
"ROCKCASTLE ","27 MAIN STREET , BRODHEAD , KY","6","17","2006",-84.415339,37.4029728
"ROCKCASTLE ","256  BRYANT RIDGE ROAD  , BRODHEAD , KY","9","1","2010",-84.4675035,37.392971
"ROCKCASTLE ","14  GEORGIA STREET , LIVINGSTON , KY","8","3","2015",-88.5602338,37.0426314
"ROCKCASTLE ","66 DAVIS LANE , MOUNT VERNON , KY","9","28","2008",-84.3432679,37.3524351
"ROCKCASTLE ","573  GOSHEN CUTOFF  2 , MOUNT VERNON , KY","11","20","2012",-84.3404919,37.3528615
"ROCKCASTLE ","1812  SWEETWATER ROAD  , MOUNT VERNON , KY","12","8","2014",-84.3354678,37.4715096
"ROCKCASTLE ","756  CALLOWAY BRANCH ROAD  , MT VERNON , KY","1","20","2014",-84.2552287,37.3033373
"ROWAN ","760 MCBRAYER ROAD , CLEARFIELD , KY","3","28","2007",-83.4433389,38.1590377
"ROWAN ","165 PARTIN STREET , CLEARFIELD , KY","7","9","2007",-83.4356506,38.1610289
"ROWAN ","160  FALLEN TIMBER BRANCH, CLEARFIELD , KY","4","14","2010",-83.3966142,38.1528433
"ROWAN ","300 PINE RIDGE DRIVE  APT A2 , MOREHEAD , KY","6","12","2012",-83.4679523,38.1833855
"ROWAN ","915 NORTH TOLLIVER ROAD 2 , MOREHEAD , KY","6","30","2013",-83.4239593,38.1916608
"RUSSELL ","  JACK MILLER ROAD 12 , JAMESTOWN , KY","4","24","2010",-85.0844994,37.0388586
"RUSSELL ","827  JOHN STREET  , RUSSELL SPRINGS , KY","6","27","2010",-84.947885,36.9656449
"RUSSELL ","1870  OLD COLUMBIA RD STREET 731 , RUSSELL SPRINGS , KY","8","23","2010",-85.118118,37.0560522
"RUSSELL ","237  LAKEWAY DRIVE  , RUSSELL SPRINGS , KY","8","29","2010",-85.0849047,37.0504609
"RUSSELL ","1759  1383 KY  BASEMENT , RUSSELL SPRINGS , KY","9","4","2010",-84.9366111,36.9981157
"SCOTT ","123 ELIZABETH ST , GEORGETOWN , KY","12","31","2004",-84.5699161,38.2104743
"SCOTT ","105  GEMINI  TRAIL DRIVE  , GEORGETOWN , KY","10","21","2012",-84.5650878,38.2855514
"SCOTT ","3619  JOSEPHINE , SADIEVILLE , KY","1","3","2012",-84.6170488,38.3825289
