"COUNTY","FullAddress","STATE","Month","Date","Year","lon","lat"
"OKLAHOMA ","8700 NORTHEAST 17TH STREET  , OKLAHOMA CITY , OK","OK",12,9,2002,-97.3759129,35.4874395
"OKLAHOMA ","  5501 COUNCIL S RD, OKLAHOMA CITY , OK","OK",12,15,2002,-97.658405,35.409889
"OKLAHOMA ","  2909 82ND SW ST, OKLAHOMA CITY , OK","OK",12,19,2002,-97.5664244,35.3841042
"OKLAHOMA ","  11713 ROSS N AVE, OKLAHOMA CITY , OK","OK",12,27,2002,-97.566813,35.589793
"OKLAHOMA ","  5000 89TH SE ST, OKLAHOMA CITY , OK","OK",12,28,2002,-97.431665,35.376918
"OKLAHOMA ","  9628 29TH SE  9, OKLAHOMA CITY , OK","OK",1,6,2003,-97.3592663,35.4316317
"OKLAHOMA ","  1331 MERIDIAN S AVE, OKLAHOMA CITY , OK","OK",1,7,2003,-97.601103,35.452903
"OKLAHOMA ","  12831 STRATFORD N  128, OKLAHOMA CITY , OK","OK",1,8,2003,-97.5562757,35.6013823
"OKLAHOMA ","  525 72ND SE, OKLAHOMA CITY , OK","OK",1,10,2003,-97.502142,35.393103
"OKLAHOMA ","  2814 17TH NW, OKLAHOMA CITY , OK","OK",1,17,2003,-97.563452,35.486606
"OKLAHOMA ","  5801 MISSOURI S, OKLAHOMA CITY , OK","OK",1,18,2003,-97.481091,35.407806
"OKLAHOMA ","  3208 CASHION  PL, OKLAHOMA CITY , OK","OK",1,22,2003,-97.5728075,35.5010643
"OKLAHOMA ","3137 NORTH PORTLAND AVENUE 103 , OKLAHOMA CITY , OK","OK",1,24,2003,-97.5833636,35.4999128
"OKLAHOMA ","  3826 38 SW, OKLAHOMA CITY , OK","OK",1,24,2003,-97.5866231,35.4265911
"OKLAHOMA ","  1401 17TH NW ST D, OKLAHOMA CITY , OK","OK",1,25,2003,-97.5345098,35.4872978
"OKLAHOMA ","  1449 13TH SW ST, OKLAHOMA CITY , OK","OK",1,31,2003,-97.5389965,35.4518454
"OKLAHOMA ","  10017 BROOKMILL  CT, OKLAHOMA CITY , OK","OK",2,1,2003,-97.5472304,35.3678823
"OKLAHOMA ","  5903 SUNNYLANE S, OKLAHOMA CITY , OK","OK",2,6,2003,-97.44182,35.407849
"OKLAHOMA ","  7631 12TH NW, OKLAHOMA CITY , OK","OK",2,6,2003,-97.6481504,35.481905
"OKLAHOMA ","  4000 25TH SW, OKLAHOMA CITY , OK","OK",2,11,2003,-97.590195,35.439545
"OKLAHOMA ","  2632 30TH SW, OKLAHOMA CITY , OK","OK",2,15,2003,-97.5605495,35.4339635
"OKLAHOMA ","  4017 18 NW, OKLAHOMA CITY , OK","OK",2,18,2003,-97.5905593,35.4884692
"OKLAHOMA ","  2219 11 NW ST, OKLAHOMA CITY , OK","OK",2,18,2003,-97.550783,35.481021
"OKLAHOMA ","  3016 65 SW PL, OKLAHOMA CITY , OK","OK",2,20,2003,-97.5682088,35.3983025
"OKLAHOMA ","  4017 26 SW ST, OKLAHOMA CITY , OK","OK",2,20,2003,-97.5908765,35.4390795
"OKLAHOMA ","  107 74TH SW ST A, OKLAHOMA CITY , OK","OK",2,24,2003,-97.5147678,35.392256
"OKLAHOMA ","  2624 44TH SW, OKLAHOMA CITY , OK","OK",2,24,2003,-97.559549,35.420402
"OKLAHOMA ","  1427 SULZBERGER S ST, OKLAHOMA CITY , OK","OK",2,27,2003,-97.546667,35.450914
"OKLAHOMA ","  2613 43RD SW, OKLAHOMA CITY , OK","OK",2,28,2003,-97.5589572,35.4218792
"OKLAHOMA ","  609 52ND SW, OKLAHOMA CITY , OK","OK",3,1,2003,-97.5239939,35.4128124
"OKLAHOMA ","  1401 13TH SW, OKLAHOMA CITY , OK","OK",3,2,2003,-97.5369886,35.4518521
"OKLAHOMA ","  712(A) 60 TERRACE SE, OKLAHOMA CITY , OK","OK",3,8,2003,-97.498346,35.4039829
"OKLAHOMA ","  712(B) 60TH SE TER, OKLAHOMA CITY , OK","OK",3,11,2003,-97.498346,35.4039829
"OKLAHOMA ","  8416 HIWASSEE S, OKLAHOMA CITY , OK","OK",3,13,2003,-97.298703,35.382566
"OKLAHOMA ","  911 MOBILE  WAY, OKLAHOMA CITY , OK","OK",3,15,2003,-97.5940846,35.4747221
"OKLAHOMA ","  10925 FOUNTAIN  BLVD, OKLAHOMA CITY , OK","OK",3,18,2003,-97.554997,35.357833
"OKLAHOMA ","  3004 45TH NW, OKLAHOMA CITY , OK","OK",4,2,2003,-97.568346,35.5169391
"OKLAHOMA ","  3016 65 SW PL, OKLAHOMA CITY , OK","OK",4,8,2003,-97.5682088,35.3983025
"OKLAHOMA ","  716 22ND SE, OKLAHOMA CITY , OK","OK",4,18,2003,-97.4988239,35.4429253
"OKLAHOMA ","  1716 PHILLIPS S, OKLAHOMA CITY , OK","OK",4,20,2003,-97.498095,35.4474225
"OKLAHOMA ","  224 1/2 TUTTLE N, OKLAHOMA CITY , OK","OK",4,24,2003,-97.8134827,35.2930381
"OKLAHOMA ","  4520 BROOKLINE S AVE, OKLAHOMA CITY , OK","OK",4,25,2003,-97.5676394,35.4196739
"OKLAHOMA ","  3616 38TH SW ST, OKLAHOMA CITY , OK","OK",5,1,2003,-97.5819284,35.4263063
"OKLAHOMA ","  10017 BROOK MILL  CT, OKLAHOMA CITY , OK","OK",5,3,2003,-97.6689789,35.5841896
"OKLAHOMA ","  2145 46TH SW, OKLAHOMA CITY , OK","OK",5,6,2003,-97.54998,35.419037
"OKLAHOMA ","  4041 28TH SW ST, OKLAHOMA CITY , OK","OK",5,12,2003,-97.5918753,35.4363609
"OKLAHOMA ","  3217 PORTLAND N, OKLAHOMA CITY , OK","OK",6,4,2003,-97.5837338,35.5024385
"OKLAHOMA ","  2020 11TH NW ST, OKLAHOMA CITY , OK","OK",6,4,2003,-97.5471784,35.4807403
"OKLAHOMA ","  1020 50TH SW ST, OKLAHOMA CITY , OK","OK",6,17,2003,-97.533493,35.4147407
"OKLAHOMA ","  4624 PARK W PL, OKLAHOMA CITY , OK","OK",6,17,2003,-97.6047695,35.4799335
"OKLAHOMA ","  3149 72ND SW ST, OKLAHOMA CITY , OK","OK",6,24,2003,-97.571395,35.393282
"OKLAHOMA ","  3300 28 SW ST 107, OKLAHOMA CITY , OK","OK",6,27,2003,-97.575146,35.43584
"OKLAHOMA ","  3917 LIBERTY W ST, OKLAHOMA CITY , OK","OK",6,30,2003,-97.5886249,35.481756
"OKLAHOMA ","  2432 48TH SW, OKLAHOMA CITY , OK","OK",6,30,2003,-97.55619,35.416584
"OKLAHOMA ","  5505 BROOKLINE N AVE, OKLAHOMA CITY , OK","OK",7,1,2003,-97.5683534,35.5260844
"OKLAHOMA ","  2337 15 NW ST, OKLAHOMA CITY , OK","OK",7,1,2003,-97.5539462,35.4851094
"OKLAHOMA ","  105 44TH SW, OKLAHOMA CITY , OK","OK",7,5,2003,-97.5149197,35.4207584
"OKLAHOMA ","  2135 32 NW, OKLAHOMA CITY , OK","OK",7,7,2003,-97.5492258,35.5030949
"OKLAHOMA ","  2029 31ST NW TER, OKLAHOMA CITY , OK","OK",7,21,2003,-97.5469153,35.5029772
"OKLAHOMA ","  5314 WILLOW CLIFF  RD, OKLAHOMA CITY , OK","OK",8,6,2003,-97.611553,35.525659
"OKLAHOMA ","  1915 DOGWOOD  CT, OKLAHOMA CITY , OK","OK",8,6,2003,-97.4648471,35.4462503
"OKLAHOMA ","  2400 MACARTHUR S AVE 197, OKLAHOMA CITY , OK","OK",8,7,2003,-97.6164973,35.4402404
"OKLAHOMA ","  12401 MACARTHUR N AVE 3207, OKLAHOMA CITY , OK","OK",8,20,2003,-97.6222653,35.5959714
"OKLAHOMA ","  8081 SHIELDS SE  19, OKLAHOMA CITY , OK","OK",8,21,2003,-97.505855,35.385325
"OKLAHOMA ","  3109 72ND SW ST, OKLAHOMA CITY , OK","OK",8,25,2003,-97.569877,35.393452
"OKLAHOMA ","  4724 44TH SE ST C, OKLAHOMA CITY , OK","OK",8,27,2003,-97.4348829,35.4207342
"OKLAHOMA ","  147 74TH SW  H, OKLAHOMA CITY , OK","OK",9,3,2003,-97.5148738,35.3922562
"OKLAHOMA ","  4016 47TH SE, OKLAHOMA CITY , OK","OK",9,8,2003,-97.4444548,35.4173078
"OKLAHOMA ","  333 5TH NW  1704, OKLAHOMA CITY , OK","OK",9,12,2003,-97.51891,35.4733221
"OKLAHOMA ","  1304 IRVING S ST, OKLAHOMA CITY , OK","OK",9,19,2003,-97.474335,35.45217
"OKLAHOMA ","  608 ANITA N DR, OKLAHOMA CITY , OK","OK",9,28,2003,-97.641538,35.473821
"OKLAHOMA ","  2505 90 SW ST, OKLAHOMA CITY , OK","OK",9,29,2003,-97.557236,35.375656
"OKLAHOMA ","  739 VILLAGE SOUTH  DR 120, OKLAHOMA CITY , OK","OK",10,13,2003,-97.5276835,35.3943088
"OKLAHOMA ","  2230 28TH SW, OKLAHOMA CITY , OK","OK",10,16,2003,-97.551618,35.435909
"OKLAHOMA ","  1609 32ND SW ST, OKLAHOMA CITY , OK","OK",10,16,2003,-97.5462297,35.4318833
"OKLAHOMA ","  3039 11TH SW ST, OKLAHOMA CITY , OK","OK",11,16,2003,-97.569523,35.453914
"OKLAHOMA ","  1528 82 SW, OKLAHOMA CITY , OK","OK",11,17,2003,-97.5455108,35.383303
"OKLAHOMA ","  2512 22 SW, OKLAHOMA CITY , OK","OK",11,24,2003,-97.5575261,35.4421032
"OKLAHOMA ","  2009 8 SW ST, OKLAHOMA CITY , OK","OK",11,27,2003,-97.550845,35.4566779
"OKLAHOMA ","  9717 10 NW  339, OKLAHOMA CITY , OK","OK",11,28,2003,-97.6875448,35.4822035
"OKLAHOMA ","  3305 48TH SW, OKLAHOMA CITY , OK","OK",12,1,2003,-97.5748071,35.4175198
"OKLAHOMA ","  719 28 SE ST, OKLAHOMA CITY , OK","OK",12,3,2003,-97.498307,35.436658
"OKLAHOMA ","  3600 WILSHIRE E, OKLAHOMA CITY , OK","OK",12,14,2003,-97.4505832,35.5510588
"OKLAHOMA ","  1520 YOUNGS S, OKLAHOMA CITY , OK","OK",12,18,2003,-97.5529879,35.4498921
"OKLAHOMA ","  2712 INDIANA S AVE, OKLAHOMA CITY , OK","OK",12,30,2003,-97.5412671,35.4379259
"OKLAHOMA ","  4025 MERIDIAN N, OKLAHOMA CITY , OK","OK",12,30,2003,-97.6016738,35.512834
"OKLAHOMA ","  4025 23RD SW, OKLAHOMA CITY , OK","OK",1,2,2004,-97.5912097,35.4417981
"OKLAHOMA ","  916 ROCKWOOD S, OKLAHOMA CITY , OK","OK",1,8,2004,-97.5515402,35.4562342
"OKLAHOMA ","  7176 LYREWOOD  LN 289, OKLAHOMA CITY , OK","OK",1,10,2004,-97.630612,35.544708
"OKLAHOMA ","  2825 30 SW, OKLAHOMA CITY , OK","OK",1,12,2004,-97.564864,35.434433
"OKLAHOMA ","  5012 BROOKLINE S, OKLAHOMA CITY , OK","OK",1,20,2004,-97.568584,35.4153442
"OKLAHOMA ","  7408 KNIGHT LAKE  DR 220, OKLAHOMA CITY , OK","OK",1,21,2004,-97.6323638,35.5464004
"OKLAHOMA ","  4322 BLACKWELDEN N, OKLAHOMA CITY , OK","OK",2,4,2004,-97.5385243,35.5154651
"OKLAHOMA ","  1508 30 SW, OKLAHOMA CITY , OK","OK",2,7,2004,-97.5439848,35.4340177
"OKLAHOMA ","  1425 104 NW TER, OKLAHOMA CITY , OK","OK",2,9,2004,-97.538834,35.576706
"OKLAHOMA ","  2312 HUDSON S, OKLAHOMA CITY , OK","OK",2,16,2004,-97.5196913,35.4429029
"OKLAHOMA ","  6100 MAY N, OKLAHOMA CITY , OK","OK",2,17,2004,-97.5648313,35.5331549
"OKLAHOMA ","  2035 BRITTON E RD, OKLAHOMA CITY , OK","OK",2,20,2004,-97.4774534,35.5656176
"OKLAHOMA ","  6110 MAY N  27, OKLAHOMA CITY , OK","OK",3,11,2004,-97.5906783,35.4965114
"OKLAHOMA ","  7631 12TH NW, OKLAHOMA CITY , OK","OK",3,12,2004,-97.6481504,35.481905
"OKLAHOMA ","  2223 32 SW ST, OKLAHOMA CITY , OK","OK",3,17,2004,-97.551354,35.431932
"OKLAHOMA ","  12027 ASHFORD  DR, OKLAHOMA CITY , OK","OK",3,21,2004,-97.7204122,35.5919008
"OKLAHOMA ","  8101 YOUNGS S BLVD, OKLAHOMA CITY , OK","OK",3,27,2004,-97.551937,35.385609
"OKLAHOMA ","  6120 COUNTRY RIDGE  LN, OKLAHOMA CITY , OK","OK",4,6,2004,-97.197194,35.404587
"OKLAHOMA ","  1512 1/2 YOUNGS S BLVD, OKLAHOMA CITY , OK","OK",4,7,2004,-97.5527961,35.4499296
"OKLAHOMA ","  3220 84 SW ST, OKLAHOMA CITY , OK","OK",4,7,2004,-97.5720599,35.38207
"OKLAHOMA ","  1312 25 SW ST 3, OKLAHOMA CITY , OK","OK",4,8,2004,-97.5398048,35.4391691
"OKLAHOMA ","  103 22 SW ST, OKLAHOMA CITY , OK","OK",4,13,2004,-97.514588,35.443213
"OKLAHOMA ","  1155 WILSHIRE W, OKLAHOMA CITY , OK","OK",5,1,2004,-97.533907,35.551364
"OKLAHOMA ","  3501 META S AVE, OKLAHOMA CITY , OK","OK",5,8,2004,-97.5805532,35.4300347
"OKLAHOMA ","  3824 37 SW, OKLAHOMA CITY , OK","OK",5,9,2004,-97.5865077,35.4273117
"OKLAHOMA ","  9628 29 SE ST 4, OKLAHOMA CITY , OK","OK",6,22,2004,-97.3592663,35.4316317
"OKLAHOMA ","  4313 16 NW, OKLAHOMA CITY , OK","OK",6,22,2004,-97.597391,35.4862122
"OKLAHOMA ","  5712 19 NW ST 215, OKLAHOMA CITY , OK","OK",6,24,2004,-97.6180042,35.4896344
"OKLAHOMA ","  2312 HUDSON S  A, OKLAHOMA CITY , OK","OK",6,24,2004,-97.5196913,35.4429029
"OKLAHOMA ","  3500 DOUGLAS S BLVD 11, OKLAHOMA CITY , OK","OK",7,7,2004,-97.3696225,35.4283019
"OKLAHOMA ","  6805 13 NW ST, OKLAHOMA CITY , OK","OK",7,21,2004,-97.6352972,35.482514
"OKLAHOMA ","  1332 74 SW ST 227A, OKLAHOMA CITY , OK","OK",8,31,2004,-97.540728,35.3904799
"OKLAHOMA ","  1201 9TH NW ST, OKLAHOMA CITY , OK","OK",8,31,2004,-97.532144,35.4780299
"OKLAHOMA ","  6520 57TH SE, OKLAHOMA CITY , OK","OK",9,22,2004,-97.4107733,35.4081113
"OKLAHOMA ","  1417 96 NW, OKLAHOMA CITY , OK","OK",9,29,2004,-97.5388576,35.5686853
"OKLAHOMA ","  27 42 SW ST, OKLAHOMA CITY , OK","OK",11,5,2004,-97.513766,35.422977
"OKLAHOMA ","  4801 BERRYMAN  RD, OKLAHOMA CITY , OK","OK",11,12,2004,-97.358703,35.417488
"OKLAHOMA ","  1425 51 SW ST, OKLAHOMA CITY , OK","OK",12,25,2004,-97.5426947,35.41408
"OKLAHOMA ","  900 FARA N, OKLAHOMA CITY , OK","OK",12,26,2004,-97.5164276,35.4675602
"OKLAHOMA ","  5804 HARVEY S AVE B, OKLAHOMA CITY , OK","OK",1,10,2005,-97.518068,35.4075917
"OKLAHOMA ","  2444 BINKLEY W  C, OKLAHOMA CITY , OK","OK",2,17,2005,-97.5566208,35.4321827
"OKLAHOMA ","  2004 27 NW, OKLAHOMA CITY , OK","OK",5,4,2005,-97.5459769,35.497084
"OKLAHOMA ","  8300 DOUGLAS S, OKLAHOMA CITY , OK","OK",8,3,2005,-97.534691,35.3841256
"OKLAHOMA ","  33 COPELAND, OKLAHOMA CITY , OK","OK",10,2,2005,-97.5121914,35.7600621
"OKLAHOMA ","  3524 DUMAS  AVE, OKLAHOMA CITY , OK","OK",11,23,2005,-97.5781366,35.429586
"OKLAHOMA ","  500 45 SE ST, OKLAHOMA CITY , OK","OK",2,3,2006,-97.5011992,35.4195885
"OKLAHOMA ","  624 71 SE ST, OKLAHOMA CITY , OK","OK",2,13,2006,-97.5001446,35.3945051
"OKLAHOMA ","  5607 ARROWOOD  DR, OKLAHOMA CITY , OK","OK",4,1,2006,-97.5164276,35.4675602
"OKLAHOMA ","  3745 37TH SW ST, OKLAHOMA CITY , OK","OK",4,8,2006,-97.585357,35.4276918
"OKLAHOMA ","  5720 19TH NW ST 124, OKLAHOMA CITY , OK","OK",4,11,2006,-97.6175653,35.4895608
"OKLAHOMA ","  1721 1/2 4TH NW, OKLAHOMA CITY , OK","OK",1,5,2007,-97.544389,35.472129
"OKLAHOMA ","  1001 32ND SW, OKLAHOMA CITY , OK","OK",5,11,2009,-97.5328049,35.4318073
"OKLAHOMA ","  4147 20 NW, OKLAHOMA CITY , OK","OK",4,12,2010,-97.59456,35.490461
"OKLAHOMA ","  1628 7TH NW, OKLAHOMA CITY , OK","OK",11,7,2010,-97.538568,35.47556
"OKLAHOMA ","2701 EAST LINDSEY LANE 3 , OKLAHOMA CITY , OK","OK",7,23,2012,-97.5010913,35.4971035
"OKLAHOMA ","4214  HOLIDAY PLACE  , OKLAHOMA CITY , OK","OK",8,16,2012,-97.595382,35.536058
"OKLAHOMA ","8901  AARON DR DRIVE  , OKLAHOMA CITY , OK","OK",1,21,2014,-97.669344,35.561544
"OKLAHOMA ","  2916 53 SW ST, PAULS VALLEY , OK","OK",3,18,2002,-97.1343718,34.3044168
"OKLAHOMA ","  2125 18TH NW, SPENCER , OK","OK",7,13,2003,-97.3377445,35.4882103
"OKLAHOMA ","  4805 BROOKLINE S AVE, VALLEY BROOK , OK","OK",3,12,2001,-97.4814258,35.4020066
"OKLAHOMA ","512 NORTHWEST 9TH STREET  , VALLEY BROOK , OK","OK",8,10,2010,-95.6905671,38.6120917
"OKLAHOMA ","1008 SOUTHEAST 51ST STREET  , VILLAGE , OK","OK",1,18,2003,-97.4936798,35.4138092
"OKLAHOMA ","2805 SOUTHEAST 57TH STREET  , WARR ACRES , OK","OK",9,25,2000,-97.5834533,35.5288428
"OKLAHOMA ","5613  ARROW DRIVE  , WARR ACRES , OK","OK",2,1,2001,-97.6189304,35.5225567
"OKLAHOMA ","708  WATERVIEW ROAD  , WARR ACRES , OK","OK",4,17,2001,-97.6189304,35.5225567
"OKLAHOMA ","7316  KINGS RIDGE ROAD  , WARR ACRES , OK","OK",10,21,2003,-97.635734,35.5464119
"OKLAHOMA ","  2708 CRAMER, WILSON , OK","OK",5,4,2001,-97.4258551,34.1620385
"OKMULGEE ","  5404 MACARTHUR N BLVD, BEGGS , OK","OK",7,28,2000,-96.0702731,35.7425976
"OKMULGEE ","  3719 ST CHARLES N, BEGGS , OK","OK",5,15,2009,-96.0702731,35.7425976
"OKMULGEE ","  5710 42ND NW ST, BEGGS , OK","OK",10,8,2009,-96.0702731,35.7425976
"OKMULGEE ","  6037 58TH NW ST, BEGGS , OK","OK",8,26,2011,-96.0702731,35.7425976
"OKMULGEE ","  4702 HARVARD N AVE, HENRYETTA , OK","OK",3,25,2001,-95.9819429,35.4398261
"OKMULGEE ","  1225 ANDERSON W, HENRYETTA , OK","OK",12,3,2001,-98.1239758,33.7867995
"OKMULGEE ","  17501 HOGGBACK  RD, HENRYETTA , OK","OK",10,22,2002,-95.9819429,35.4398261
"OKMULGEE ","  8775 220 N RD, HENRYETTA , OK","OK",6,10,2009,-95.9814704,35.5073053
"OKMULGEE ","405 NORTH MUSKOGEE STREET  , HENRYETTA , OK","OK",8,18,2009,-95.9819429,35.4398261
"OKMULGEE ","9881  LITTLE ROAD  , HENRYETTA , OK","OK",9,17,2009,-95.9819429,35.4398261
"OKMULGEE ","9984  OLD HWY 75, HENRYETTA , OK","OK",3,9,2010,-95.9819429,35.4398261
"OKMULGEE ","  18460 HOFFMAN  RD, HENRYETTA , OK","OK",9,8,2011,-95.864603,35.489404
"OKMULGEE ","  3 3  RT  585, MOUNDS , OK","OK",4,10,2006,-95.9966259,35.86367
"OKMULGEE ","  1204 DOLLINS N ST, MOUNDS , OK","OK",7,22,2011,-96.0606892,35.8715222
"OKMULGEE ","  10165 CHESTNUT  ST, OKMULGEE , OK","OK",9,1,2000,-96.0078407,35.5074098
"OKMULGEE ","  1211 DOLLINS N, OKMULGEE , OK","OK",1,8,2001,-95.9771182,35.451842
"OKMULGEE ","31445 SOUTH 210 ROAD  , OKMULGEE , OK","OK",1,16,2001,-95.9974969,35.5956614
"OKMULGEE ","509 NORTHEAST 1ST STREET  , OKMULGEE , OK","OK",5,10,2001,-95.9525843,35.627223
"OKMULGEE ","307 NORTH 7TH STREET  , OKMULGEE , OK","OK",8,9,2001,-95.9688729,35.6224201
"OKMULGEE ","415 EAST ORANGE STREET  , OKMULGEE , OK","OK",2,4,2002,-95.975594,35.45356
"OKMULGEE ","203 SOUTH 17TH STREET  , OKMULGEE , OK","OK",3,8,2002,-95.9751518,35.6117561
"OKMULGEE ","21355  SMITH ROAD  , OKMULGEE , OK","OK",9,8,2002,-95.9796013,35.668159
"OKMULGEE ","2345 NORTH 230 PLAZA  , OKMULGEE , OK","OK",1,27,2003,-95.9619538,35.6851611
"OKMULGEE ","14744  CREAGOR ROAD  , OKMULGEE , OK","OK",1,31,2003,-95.824081,35.8272007
"OKMULGEE ","  450 GRACE N, OKMULGEE , OK","OK",2,18,2003,-95.9321609,35.6256709
"OKMULGEE ","  400 OKLAHOMA N ST, OKMULGEE , OK","OK",4,23,2003,-95.980071,35.625777
"OKMULGEE ","  1200 MADISON N, OKMULGEE , OK","OK",4,24,2003,-95.987584,35.635923
"OKMULGEE ","  413 1/2 TAFT N ST, OKMULGEE , OK","OK",8,23,2003,-95.981686,35.626142
"OKMULGEE ","  616 FLORIDA S ST, OKMULGEE , OK","OK",3,18,2004,-95.978022,35.617403
"OKMULGEE ","  1406 OKMULGEE N ST, OKMULGEE , OK","OK",9,15,2004,-95.975638,35.639722
"OKMULGEE ","  10500 191 N RD, OKMULGEE , OK","OK",9,19,2004,-96.0331149,35.7047567
"OKMULGEE ","  2409 4TH E ST, OKMULGEE , OK","OK",9,24,2006,-95.9321543,35.6243102
"OKMULGEE ","  1408 EUFAULA W ST, OKMULGEE , OK","OK",8,13,2008,-95.987709,35.638109
"OKMULGEE ","  810 9TH W ST, OKMULGEE , OK","OK",4,22,2009,-95.980679,35.62006
"OKMULGEE ","  716 EMERSON, OKMULGEE , OK","OK",8,28,2009,-95.963074,35.611468
"OKMULGEE ","  12950 BANYAN W RD, OKMULGEE , OK","OK",11,4,2009,-95.9623885,35.5809252
"OKMULGEE ","  1400 OKMULGEE N ST, OKMULGEE , OK","OK",2,23,2010,-95.975639,35.639296
"OKMULGEE ","  10165 CHESTNUT  RD, OKMULGEE , OK","OK",3,25,2010,-96.0078407,35.5074098
"OKMULGEE ","  1721 COLLINS N ST, OKMULGEE , OK","OK",4,1,2010,-95.9772179,35.644244
"OKMULGEE ","3465  PICKERING DRIVE  , OKMULGEE , OK","OK",9,4,2010,-96.1288877,35.6910453
"OKMULGEE ","1200 NORTH MADISON, OKMULGEE , OK","OK",11,5,2010,-95.987584,35.635923
"OKMULGEE ","1611  PARK LANE  , OKMULGEE , OK","OK",11,22,2010,-95.947841,35.61424
"OKMULGEE ","2710 NORTH MIAMI AVENUE 403 , OKMULGEE , OK","OK",12,17,2010,-95.9557205,35.6545837
"OKMULGEE ","1402 EAST 4TH STREET  , OKMULGEE , OK","OK",12,20,2010,-95.9526603,35.6244255
"OKMULGEE ","800 NORTH OKMULGEE STREET  , OKMULGEE , OK","OK",7,27,2011,-95.975505,35.630185
"OKMULGEE ","815 WEST 7 STREET  , OKMULGEE , OK","OK",8,16,2011,-95.980435,35.622577
"OKMULGEE ","618 SOUTH MORTON AVENUE  , OKMULGEE , OK","OK",9,8,2011,-95.973011,35.617376
"OSAGE ","1400 EAST 36TH STREET  , BARNSDALL , OK","OK",1,3,2000,-96.1616673,36.5620247
"OSAGE ","217 WEST 9TH STREET  , BARNSDALL , OK","OK",2,22,2000,-96.1665129,36.5638425
"OSAGE ","100  CREEK FOREST  182 , BARNSDALL , OK","OK",2,20,2009,-96.1616673,36.5620247
"OSAGE ","1231 WEST 6TH STREET 1 , BARNSDALL , OK","OK",5,20,2009,-96.1642981,36.5607411
"OSAGE ","1002 NORTH WILLIAMS, BARTLESVILLE , OK","OK",1,29,2003,-95.9808179,36.7473114
"OSAGE ","1006 WEST 7TH STREET  , BARTLESVILLE , OK","OK",10,14,2010,-95.9429829,36.798138
"OSAGE ","718 NORTH GRIFFIN AVENUE  , BARTLESVILLE , OK","OK",12,18,2010,-95.9808179,36.7473114
"OSAGE ","1412 WEST 6TH STREET  , BARTLESVILLE , OK","OK",2,18,2011,-95.9961886,36.7479318
"OSAGE ","917 WEST FIRST, BURBANK , OK","OK",3,30,2002,-96.726387,36.6979145
"OSAGE ","  4775 224 N RD, FAIRFAX , OK","OK",1,14,2000,-95.9751554,35.6339734
"OSAGE ","  206 5 N ST, FAIRFAX , OK","OK",7,18,2002,-96.706949,36.5722164
"OSAGE ","  201 MAPLE W ST, FAIRFAX , OK","OK",1,12,2003,-96.7056661,36.5747792
"OSAGE ","219 WEST BIRCH, HOMINY , OK","OK",6,3,2003,-96.3952963,36.4142357
"OSAGE ","  WEST MAPLE STREET 512 , HOMINY , OK","OK",6,25,2003,-96.3967058,36.4206185
"OSAGE ","322  COUNTY TOAD 3002, HOMINY , OK","OK",10,7,2010,-96.5097804,36.5127875
"OSAGE ","12603  STATE HWY 123, OSAGE , OK","OK",5,24,2009,-96.0060623,36.7038958
"OSAGE ","  439 CARTER  AVE, PAWHUSKA , OK","OK",10,25,2001,-96.3372309,36.6678426
"OSAGE ","  560 1 N ST, PAWHUSKA , OK","OK",4,25,2002,-96.3331193,36.6583145
"OSAGE ","  903 MCKINNELY, PAWHUSKA , OK","OK",10,8,2002,-96.5505761,36.766713
"OSAGE ","  351 TALLCHIEF, PAWHUSKA , OK","OK",5,6,2008,-96.3372309,36.6678426
"OSAGE ","  518 1ST W, PAWHUSKA , OK","OK",2,22,2010,-96.3332784,36.6583171
"OSAGE ","  1313 CANARY  DR, PONCA CITY , OK","OK",5,13,2009,-97.0891462,36.7273064
"OSAGE ","1519  DENOYA, PONCA CITY , OK","OK",3,31,2010,-96.9821949,36.6674421
"OSAGE ","823 EAST 12TH STREET  , SAND SPRINGS , OK","OK",9,27,2001,-96.1013575,36.1518243
"OSAGE ","  8 TIMBERLINE, SAND SPRINGS , OK","OK",6,25,2002,-96.108891,36.1398102
"OSAGE ","  3732 KELLY  AVE, SKIATOOK , OK","OK",6,28,2001,-96.0013847,36.3684245
"OSAGE ","  CATFISH DRIVE 252 , SKIATOOK , OK","OK",8,5,2002,-96.0013847,36.3684245
"OSAGE ","153  VICTORY STREET  , SKIATOOK , OK","OK",8,28,2003,-96.0013847,36.3684245
"OSAGE ","564  NORTH CITY VIEW, SKIATOOK , OK","OK",9,28,2004,-96.0013847,36.3684245
"OSAGE ","  3875 197TH W N AVE, SKIATOOK , OK","OK",9,14,2006,-96.0013847,36.3684245
"OSAGE ","  9823 MOVELIA HILLS, SKIATOOK , OK","OK",5,9,2007,-96.0013847,36.3684245
"OSAGE ","  9803 BRIAR CLIFF  RD, SKIATOOK , OK","OK",10,22,2008,-96.0013847,36.3684245
"OSAGE ","2223  OVERLOOK DRIVE  , SKIATOOK , OK","OK",5,4,2009,-96.1252773,36.3764386
"OSAGE ","2998 WEST 177TH WEST AVENUE  , SKIATOOK , OK","OK",8,17,2009,-96.0013847,36.3684245
"OSAGE ","5028 NORTH BUCK TRAIL  , SKIATOOK , OK","OK",9,28,2009,-96.0013847,36.3684245
"OSAGE ","  114 BIGHORN N ST 9, SPERRY , OK","OK",2,6,2001,-96.0325966,36.3689413
